"genre","us_creator","type","duration","female_percent","age_13_17","age_18_24","age_25_34","age_35_44","age_45_54","age_55_plus","us_audience","sponsored","monthly_views_growth","followers","uploads_90d","month","dow","live","views"
"Sports",1,"media company",0.26666668,19.891525,5.019716,23.342358,32.43328,17.902193,10.884775,10.417676,79.48718,0,0.0065667336,217.425,240,5,1,0,19.949
"News & Politics",1,"media company",4,32.66832,4.904507,21.414772,28.508455,17.758917,14.1746235,13.238727,76.71624,0,0.030901523,505.537,4055,3,5,0,62.409
"Entertainment",1,"media company",0.7,35.7879,3.5179882,24.718567,29.599413,16.385815,13.407138,12.37108,66.59341,0,0.1562251,338.358,1322,8,5,0,18.247
"Entertainment",1,"media company",1.25,26.67873,2.0764096,17.34136,27.30203,19.27755,17.614916,16.387735,76.05114,0,0.037296247,338.558,2149,6,3,0,14.295
"Entertainment",1,"media company",1.3833333,39.018547,4.607648,20.73358,28.336338,18.202452,14.548178,13.571806,78.09475,0,0.043762535,351.197,1370,6,3,0,41.782
"Entertainment",0,"media company",0.81666666,54.10969,6.7418785,45.632515,32.648315,8.224312,3.4565177,3.2964594,37.77778,0,0.004755623,341.295,234,6,3,0,37.416
"Other",1,"media company",0.56666666,25.155968,5.2100863,41.26812,37.841858,10.984161,2.3255796,2.3701937,44.515476,0,0.1437677,385.755,181,7,3,0,45.471
"Sports",1,"brand",25.366667,43.33057,4.1966314,26.81446,35.397934,17.669193,8.037559,7.8842216,73.78641,0,0.017535353,4183.037,613,7,3,0,36.439
"Entertainment",0,"media company",0.6666667,63.66985,16.186953,40.099518,30.441656,7.883742,2.54578,2.8423512,12.827058,0,0.046028785,1855.681,700,4,3,0,169.885
"Entertainment",0,"media company",1.1666666,22.894053,0.67757297,18.308796,28.780457,16.777657,17.786724,17.66879,13.053099,0,0.10122267,2059.944,531,6,5,0,234.593
"Food & Drink",1,"brand",33.6,57.77635,4.131014,23.076294,31.33761,19.748854,11.578747,10.1274805,75.94044,0,0.025929442,1102.656,381,1,0,0,43.321
"Entertainment",1,"media company",0.33333334,40.36864,2.430179,22.97295,30.281889,16.860407,14.229377,13.225198,75.23511,0,0.02538973,903.807,772,8,2,0,44.397
"Sports",1,"media company",6.5333333,12.298852,2.7135527,29.379507,32.524933,15.2200985,10.330266,9.831645,38.58816,1,0.012506171,303.419,337,12,1,0,18.709
"Entertainment",1,"media company",0.4,28.485813,5.518815,24.108107,28.618256,16.259474,13.135688,12.35966,71.578705,0,0.030983042,820.572,1974,3,5,0,55.933
"Entertainment",1,"media company",0.6333333,35.7879,3.5179882,24.718567,29.599413,16.385815,13.407138,12.37108,66.59341,0,0.1562251,338.358,1322,8,3,0,17.986
"Entertainment",1,"media company",3.3666666,11.979163,3.837608,19.093473,28.329647,18.95231,15.35303,14.433932,90.59136,1,0.03984856,1246.692,469,7,4,0,35.185
"Entertainment",0,"media company",1.3333334,22.894053,0.67757297,18.308796,28.780457,16.777657,17.786724,17.66879,13.053099,0,0.10122267,2059.944,531,6,2,0,54.422
"Entertainment",1,"media company",1.3,32.563206,3.19976,16.833366,27.804842,19.284258,17.050528,15.827246,73.43413,0,0.049599294,394.668,591,3,5,0,44.41
"Sports",1,"media company",4.6666665,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,12,4,0,25.921
"Sports",1,"media company",1.7166667,6.8591237,8.05351,48.21221,30.736689,4.9150186,3.5365477,4.546023,65,0,0.025070798,1531.734,444,12,4,0,19.734
"Sports",1,"media company",0.23333333,21.204203,2.6727622,33.83284,37.32923,13.469605,5.9660544,6.7295074,78.82353,0,0.010472743,679.169,193,11,3,0,24.834
"Sports",1,"influencer",1.9833333,10.8597,9.606157,35.367447,30.578188,10.044635,6.5816345,7.8219414,67.40286,0,0.010362024,834.9,134,6,0,0,17.795
"Entertainment",1,"media company",0.5,18.95904,3.4938827,26.691729,32.46653,16.459562,10.713886,10.174411,49.71653,0,0.009442364,1452.651,267,1,1,0,273.24
"News & Politics",1,"media company",4.35,24.677944,3.5717697,18.521248,28.683987,18.722624,15.671303,14.829071,66.32113,0,0.025249822,1999.986,2289,1,1,0,374.995
"News & Politics",1,"media company",17.7,30.067066,7.5644255,18.06994,23.405546,16.409975,17.874754,16.675358,91.39434,1,0.08711966,1313.673,4055,12,6,1,14.655
"Sports",1,"media company",3.8666666,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,12,6,0,22.597
"Entertainment",1,"media company",2.1666667,41.693375,5.1257453,23.878763,29.680717,17.282661,12.614001,11.418112,72.01946,0,0.020908792,404.686,1592,9,5,0,49.191
"Sports",1,"media company",0.033333335,6.8591237,8.05351,48.21221,30.736689,4.9150186,3.5365477,4.546023,65,0,0.025070798,1531.734,444,1,0,0,25.698
"Entertainment",1,"media company",0.81666666,41.693375,5.1257453,23.878763,29.680717,17.282661,12.614001,11.418112,72.01946,0,0.020908792,404.686,1592,9,6,0,19.672
"Entertainment",1,"media company",0.2,34.60032,5.319045,27.155289,27.917847,14.428255,13.085121,12.094444,65.63061,0,0.009271974,944.657,2744,1,4,0,227.336
"Entertainment",1,"media company",0.56666666,26.67873,2.0764096,17.34136,27.30203,19.27755,17.614916,16.387735,76.05114,0,0.037296247,338.558,2149,12,5,0,33.199
"Entertainment",1,"media company",3.7166667,61.493843,10.27096,41.918377,32.420197,9.1158,3.1706414,3.1040258,47.945908,0,0.032129154,1176.982,435,10,2,0,46.662
"Sports",1,"media company",3.5333333,11.651276,12.866714,37.954254,27.716324,7.67207,6.1755853,7.615052,65.09091,0,0.01550382,2420.384,480,11,4,0,67.051
"Sports",1,"media company",0.48333332,10.977859,9.684714,22.46867,27.763977,14.534849,12.500672,13.047117,73.9726,0,0.034774248,693.163,686,9,3,0,48.662
"Entertainment",0,"media company",0.81666666,63.66985,16.186953,40.099518,30.441656,7.883742,2.54578,2.8423512,12.827058,0,0.046028785,1855.681,700,4,5,0,198.467
"People & Blogs",1,"influencer",3.8333333,59.986996,1.033269,11.455905,24.033625,20.98086,22.610361,19.88598,75.27473,1,0.02020403,358.112,130,7,1,0,10.117
"Entertainment",1,"media company",0.083333336,36.641167,3.163764,20.07823,28.842455,18.796284,15.178069,13.941198,76.30662,0,0.036329255,907.676,211,5,1,0,31.432
"Entertainment",1,"media company",2.7,44.424557,1.8131865,16.804752,30.850147,19.995245,15.38723,15.149437,81.884056,0,0.018846137,1199.775,334,11,4,0,10.761
"News & Politics",1,"media company",0.5833333,25.431963,3.860606,16.010315,24.967276,19.243568,18.673203,17.245033,77.71475,0,0.031428333,804.96,1838,6,1,0,152.593
"Sports",0,"media company",0.8833333,18.772083,14.438361,30.674463,27.496672,11.174808,7.5725064,8.643191,2.1881838,0,0.025504606,188.699,376,11,6,0,47.045
"Sports",0,"media company",2.0166667,13.9544115,14.467202,33.855488,28.128792,9.672296,6.371366,7.5048566,6.661532,0,0.03982697,964.393,2080,2,5,0,33.202
"Sports",1,"media company",2.55,20.21877,7.7995143,33.127293,31.213024,12.79496,7.538595,7.5266147,67.18177,0,0.03006551,187.174,1356,6,2,0,16.482
"People & Blogs",0,"influencer",17.616667,66.687706,1.4749284,34.81551,37.463036,15.802443,5.4236035,5.020482,10.613208,0,0.095846355,2843.164,288,7,5,0,81.571
"Entertainment",1,"media company",0.68333334,24.259336,5.65941,24.754732,27.416176,15.638275,13.688413,12.842994,66.23219,0,0.05199598,394.749,1164,5,4,0,37.435
"Sports",0,"media company",0.15,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,1,0.0060207346,1829.584,315,12,6,0,18.347
"Entertainment",1,"media company",1.6666666,0.15351605,0,14.534703,34.239384,25.075855,14.226541,11.923517,52.941177,0,0.035831816,543.466,2259,7,3,0,57.324
"Entertainment",1,"media company",0.76666665,33.7209,7.1825376,22.570395,26.180279,15.600387,14.7481785,13.718222,72.4021,0,0.0396783,309.884,1151,5,5,0,35.237
"Sports",1,"media company",0.9166667,8.53884,3.1930382,26.054111,32.702885,16.52736,10.836904,10.685702,43.05572,0,0.021555241,844.245,850,3,5,0,16.04
"Entertainment",1,"media company",0.85,84.25395,4.5475507,33.239635,33.619328,16.457573,6.63893,5.4969864,50.48011,1,0.0026286123,1009.791,49,2,2,0,28.027
"Entertainment",1,"media company",0.21666667,18.95904,3.4938827,26.691729,32.46653,16.459562,10.713886,10.174411,49.71653,0,0.009442364,1452.651,267,1,5,0,106.081
"Entertainment",1,"media company",0.53333336,34.206863,2.808104,31.031223,37.398785,15.915172,6.5059395,6.3407755,60.020317,0,0.02165036,2494.207,109,7,6,0,187.646
"Entertainment",1,"brand",0.55,40.91119,3.6778064,25.736189,30.993992,14.740877,12.655252,12.195885,86.666664,0,0.004689572,640.351,223,6,3,0,47.71
"Entertainment",1,"media company",10.45,49.155407,3.15917,17.071121,26.812891,18.93516,17.596645,16.425014,63.931847,0,0.009428241,2497.643,528,8,5,0,17.116
"Sports",1,"media company",0.76666665,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,12,0,0,44.562
"Entertainment",1,"media company",0.6666667,65.088066,2.1103046,37.14621,35.366066,12.496541,6.5648956,6.3159847,67.578125,0,0.00865764,258.43,406,7,2,0,88.095
"Entertainment",0,"media company",1.85,50.265896,18.423414,38.472553,28.386059,7.816615,3.2401488,3.6612098,6.542056,0,0.030893207,2216.384,1098,11,6,0,258.07
"Entertainment",1,"media company",0.51666665,15.834534,2.3738363,24.577614,33.67288,18.695137,10.394393,10.286142,89.55224,0,0.009788586,227.614,183,6,6,0,15.228
"Sports",1,"media company",1.85,12.298852,2.7135527,29.379507,32.524933,15.2200985,10.330266,9.831645,38.58816,0,0.012506171,303.419,337,12,5,0,26.499
"Entertainment",1,"media company",0.76666665,79.48232,3.091419,41.780888,36.278748,12.862247,3.221878,2.7648194,37.854954,0,0.035563838,4056.627,1857,11,1,0,432.749
"Sports",1,"media company",1.8833333,9.412725,4.0749135,31.114916,35.037167,14.86933,7.1432085,7.7604628,88.313255,0,0.015622601,939.727,823,7,2,0,25.283
"Entertainment",1,"media company",1.2833333,44.424557,1.8131865,16.804752,30.850147,19.995245,15.38723,15.149437,81.884056,0,0.018846137,1199.775,334,11,1,0,24.023
"Sports",1,"media company",1.3666667,11.6449585,4.5057755,33.620968,32.90389,11.937218,8.244027,8.788121,8.078737,0,0.014721058,2377.967,548,5,4,0,159.547
"Entertainment",1,"media company",1.3833333,0.15351605,0,14.534703,34.239384,25.075855,14.226541,11.923517,52.941177,0,0.035831816,543.466,2259,7,1,0,19.099
"Entertainment",0,"media company",1.2833333,22.894053,0.67757297,18.308796,28.780457,16.777657,17.786724,17.66879,13.053099,0,0.10122267,2059.944,531,7,3,0,45.312
"Entertainment",0,"media company",1.5333333,32.933502,4.1486044,24.130005,29.433445,16.937069,13.119869,12.231009,55.88723,0,0.0199876,87.461,1551,12,4,0,11.118
"Sports",1,"media company",0.2,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,12,2,0,87.755
"Other",1,"media company",1.1166667,24.58746,0.852889,17.332594,28.454214,19.670921,17.47986,16.209522,66.758095,0,0.022902232,130.802,269,2,3,0,19.935
"Entertainment",0,"media company",0.53333336,59.79435,4.599842,41.953243,34.262882,10.015527,4.681256,4.4872503,31.885714,0,0.013313723,1418.449,102,3,1,0,129.17
"Sports",1,"media company",1.6333333,23.606794,8.597029,39.68656,31.293,8.745501,5.363924,6.3139863,66.897804,0,0.02281891,2965.212,233,10,0,0,124.644
"Entertainment",0,"media company",0.75,22.894053,0.67757297,18.308796,28.780457,16.777657,17.786724,17.66879,13.053099,0,0.10122267,2059.944,531,7,5,0,63.256
"Sports",1,"media company",4.95,10.505093,10.546483,33.889412,27.80685,9.051951,8.214585,10.490719,36.180557,1,0.011849512,2869.787,838,7,4,0,132.623
"Sports",1,"media company",0.5833333,68.27042,7.3454046,36.20621,34.28138,12.983529,4.762463,4.421014,58.79507,0,0.006666299,1267.891,1642,11,0,0,120.033
"Sports",1,"media company",0.8333333,24.927107,10.63964,43.52949,31.562748,7.1440845,3.5227056,3.6013293,88.29349,0,0.081983656,369.689,509,7,2,0,39.409
"Entertainment",0,"media company",0.016666668,71.32869,0,31.622458,36.988956,12.606831,9.957116,8.824639,27.777779,0,0.004590535,340.207,109,3,2,0,18.629
"Sports",0,"media company",0.5833333,18.772083,14.438361,30.674463,27.496672,11.174808,7.5725064,8.643191,2.1881838,0,0.025504606,188.699,376,12,3,0,49.887
"Sports",1,"media company",0.2,6.8591237,8.05351,48.21221,30.736689,4.9150186,3.5365477,4.546023,65,1,0.025070798,1531.734,444,1,1,0,11.795
"Sports",0,"media company",1.4666667,8.167309,2.8651385,27.116251,32.0733,15.762113,11.021147,11.16205,15.938303,0,0.060891654,898.597,261,5,1,0,79.144
"Sports",1,"media company",0.8333333,23.606794,8.597029,39.68656,31.293,8.745501,5.363924,6.3139863,66.897804,0,0.02281891,2965.212,233,10,3,0,104.5
"Entertainment",0,"influencer",0.6,48.027885,3.8868115,43.21762,35.37925,9.423477,3.9574888,4.135354,28.94376,0,0.001556603,430.265,46,11,0,0,77.549
"Sports",1,"media company",9.75,24.927107,10.63964,43.52949,31.562748,7.1440845,3.5227056,3.6013293,88.29349,0,0.081983656,369.689,509,7,6,0,35.598
"Entertainment",0,"media company",1.1,59.79435,4.599842,41.953243,34.262882,10.015527,4.681256,4.4872503,31.885714,0,0.013313723,1418.449,102,3,2,0,303.209
"Entertainment",1,"media company",0.38333333,22.083242,2.2161155,35.075935,37.23997,13.309007,5.945091,6.2138815,3.686183,0,0.029079113,397.616,454,6,3,0,26.996
"General Interest",1,"media company",28.483334,37.165012,3.9920428,16.693565,26.678446,19.388222,17.250755,15.996969,82.20859,0,0.040438768,547.252,2232,7,6,0,21.327
"Entertainment",1,"media company",9.616667,24.259336,5.65941,24.754732,27.416176,15.638275,13.688413,12.842994,66.23219,0,0.05199598,394.749,1164,5,3,0,25.66
"Sports",1,"media company",2.9833333,19.727001,3.3743188,28.403753,32.778206,14.951899,10.156501,10.335322,24.362864,0,0.04702594,3419.771,2756,5,2,0,354.012
"Food & Drink",1,"brand",0.6,57.77635,4.131014,23.076294,31.33761,19.748854,11.578747,10.1274805,75.94044,0,0.025929442,1102.656,381,2,6,0,16.59
"Other",1,"media company",0.81666666,25.155968,5.2100863,41.26812,37.841858,10.984161,2.3255796,2.3701937,44.515476,0,0.1437677,385.755,181,8,3,0,12.619
"Entertainment",0,"media company",23.383333,54.10969,6.7418785,45.632515,32.648315,8.224312,3.4565177,3.2964594,37.77778,0,0.004755623,341.295,234,7,5,0,15.053
"Sports",0,"media company",0.35,15.960143,6.252824,36.20638,31.714237,10.078217,7.253038,8.495308,17.65475,0,0.013938156,2284.72,287,2,6,0,45.056
"Sports",1,"media company",0.5,10.161435,16.172016,35.28521,28.075048,8.359397,5.5516853,6.556641,86.161354,1,0.040806834,1583.536,1048,11,2,0,35.955
"Sports",1,"media company",4.233333,16.935043,6.817526,38.878757,34.051228,9.805595,4.7381554,5.70874,65.300545,0,0.0061239284,955.935,122,12,4,0,13.994
"Sports",1,"media company",3.4833333,8.53884,3.1930382,26.054111,32.702885,16.52736,10.836904,10.685702,43.05572,0,0.021555241,844.245,850,4,1,0,27.487
"General Interest",1,"media company",0.95,37.165012,3.9920428,16.693565,26.678446,19.388222,17.250755,15.996969,82.20859,0,0.040438768,547.252,2232,7,4,0,15.304
"Entertainment",0,"media company",0.8833333,50.265896,18.423414,38.472553,28.386059,7.816615,3.2401488,3.6612098,6.542056,0,0.030893207,2216.384,1098,11,4,0,189.517
"Other",1,"influencer",0.8333333,66.15324,2.2946887,31.070444,40.87562,19.572548,3.416054,2.770642,47.457626,0,0.017313916,260.438,425,3,3,0,13.692
"Sports",1,"media company",0.31666666,32.80361,5.6780143,37.14849,33.68692,11.22401,6.0416365,6.220927,72.04916,0,0.019047445,1101.064,4675,8,3,0,103.816
"Entertainment",1,"media company",25.916666,28.485813,5.518815,24.108107,28.618256,16.259474,13.135688,12.35966,71.578705,0,0.030983042,820.572,1974,3,2,0,69.38
"Sports",1,"brand",15.583333,43.33057,4.1966314,26.81446,35.397934,17.669193,8.037559,7.8842216,73.78641,0,0.017535353,4183.037,613,8,6,0,41.701
"Entertainment",1,"media company",0.55,24.252783,7.669453,45.739407,33.182735,7.410733,2.956747,3.0409217,37.73057,0,0.0040853154,2479.526,528,6,0,0,364.128
"Entertainment",1,"media company",0.7,33.489155,12.486724,47.17539,32.848038,5.475832,0.97229743,1.0417203,58.1842,0,0.05132861,2977.514,1086,12,6,0,477.766
"Sports",1,"media company",9.633333,20.21877,7.7995143,33.127293,31.213024,12.79496,7.538595,7.5266147,67.18177,0,0.03006551,187.174,1356,7,1,0,23.644
"Food & Drink",1,"media company",1.4666667,35.466576,1.4096224,25.383001,37.893303,20.828802,7.516522,6.96875,56.48892,1,0.030158728,1477.937,99,7,2,0,28.293
"Entertainment",1,"media company",0.6333333,31.133265,9.260496,34.418003,29.622034,11.774979,7.649778,7.274711,66.953255,0,0.015916985,1500.261,1070,5,5,0,84.45
"Food & Drink",1,"brand",11.6,57.77635,4.131014,23.076294,31.33761,19.748854,11.578747,10.1274805,75.94044,0,0.025929442,1102.656,381,2,4,0,22.665
"Sports",1,"media company",0.38333333,11.651276,12.866714,37.954254,27.716324,7.67207,6.1755853,7.615052,65.09091,0,0.01550382,2420.384,480,12,2,0,143.929
"Entertainment",0,"media company",1,71.25091,4.3757553,19.38682,32.51088,23.041811,10.87867,9.806066,19.23077,0,0.055214297,218.429,137,7,5,0,13.428
"Sports",1,"media company",0.06666667,22.270477,10.7094555,32.442703,31.144854,11.265579,6.7595525,7.6778574,83.85827,0,0.07804785,1085.062,329,2,3,0,18.638
"Other",1,"media company",1.7833333,60.634804,1.1737838,17.35551,32.732716,22.601404,13.637238,12.49935,47.76699,0,0.0031100672,2257.599,25,6,5,0,47.574
"People & Blogs",1,"influencer",41.75,65.088066,2.1103046,37.14621,35.366066,12.496541,6.5648956,6.3159847,67.578125,0,0.0042775045,231.237,133,7,1,0,146.08
"Entertainment",1,"media company",36.25,36.641167,3.163764,20.07823,28.842455,18.796284,15.178069,13.941198,76.30662,0,0.036329255,907.676,211,6,3,0,14.881
"Entertainment",1,"media company",0.6333333,40.36864,2.430179,22.97295,30.281889,16.860407,14.229377,13.225198,75.23511,0,0.02538973,903.807,772,9,5,0,44.571
"Entertainment",0,"media company",1.8833333,60.625534,8.281804,51.76412,30.791378,5.122795,2.0462842,1.9936206,17.423014,1,0.019028736,1355.738,777,3,1,0,43.946
"Sports",1,"media company",0.56666666,9.412725,4.0749135,31.114916,35.037167,14.86933,7.1432085,7.7604628,88.313255,0,0.015622601,939.727,823,7,5,0,45.988
"Sports",0,"influencer",2.4666667,9.061082,2.7437441,24.949844,32.754242,17.089178,11.167324,11.295666,6.4771323,0,0.026750514,734.402,504,8,3,0,25.567
"People & Blogs",1,"influencer",2.35,59.986996,1.033269,11.455905,24.033625,20.98086,22.610361,19.88598,75.27473,0,0.02020403,358.112,130,8,5,0,10.282
"Sports",0,"media company",0.55,15.862578,9.695736,37.110332,30.334578,9.283916,6.4805326,7.0949063,5.107527,0,0.0060207346,1829.584,315,12,3,0,110.257
"Entertainment",1,"media company",0.65,41.693375,5.1257453,23.878763,29.680717,17.282661,12.614001,11.418112,72.01946,0,0.020908792,404.686,1592,10,1,0,196.395
"Sports",1,"media company",39.383335,12.632883,4.901397,27.619509,29.347425,14.082053,11.882283,12.167332,89.05634,1,0.08975416,3005.255,4101,4,1,1,36.372
"Entertainment",0,"media company",0.75,71.32869,0,31.622458,36.988956,12.606831,9.957116,8.824639,27.777779,1,0.004590535,340.207,109,5,3,0,12.209
"Sports",0,"media company",0.7,25.430367,1.9183668,26.731756,31.974115,15.585863,12.031504,11.758393,27.653807,0,0.012523378,2135.485,3780,1,3,0,77.389
